"","nombre_provincia","nombre_canton","codigo_provincia","codigo_canton","año","cantidad_habitantes","mes_num","mes","miles_habitantes"
"10684","TUNGURAHUA","TISALEO",18,1809,2021,13921,4,"Abril",13.921
"10685","TUNGURAHUA","TISALEO",18,1809,2021,13921,5,"Mayo",13.921
"10686","TUNGURAHUA","TISALEO",18,1809,2021,13921,6,"Junio",13.921
"10687","TUNGURAHUA","TISALEO",18,1809,2021,13921,7,"Julio",13.921
"10688","TUNGURAHUA","TISALEO",18,1809,2021,13921,8,"Agosto",13.921
"10689","TUNGURAHUA","TISALEO",18,1809,2021,13921,9,"Septiembre",13.921
"10690","TUNGURAHUA","TISALEO",18,1809,2021,13921,10,"Octubre",13.921
"10691","TUNGURAHUA","TISALEO",18,1809,2021,13921,11,"Noviembre",13.921
"10692","TUNGURAHUA","TISALEO",18,1809,2021,13921,12,"Diciembre",13.921
"10693","TUNGURAHUA","TISALEO",18,1809,2022,14006,1,"Enero",14.006
"10694","TUNGURAHUA","TISALEO",18,1809,2022,14006,2,"Febrero",14.006
"10695","TUNGURAHUA","TISALEO",18,1809,2022,14006,3,"Marzo",14.006
"10696","TUNGURAHUA","TISALEO",18,1809,2022,14006,4,"Abril",14.006
"10697","TUNGURAHUA","TISALEO",18,1809,2022,14006,5,"Mayo",14.006
"10698","TUNGURAHUA","TISALEO",18,1809,2022,14006,6,"Junio",14.006
"10699","TUNGURAHUA","TISALEO",18,1809,2022,14006,7,"Julio",14.006
"10700","TUNGURAHUA","TISALEO",18,1809,2022,14006,8,"Agosto",14.006
"10701","TUNGURAHUA","TISALEO",18,1809,2022,14006,9,"Septiembre",14.006
"10702","TUNGURAHUA","TISALEO",18,1809,2022,14006,10,"Octubre",14.006
"10703","TUNGURAHUA","TISALEO",18,1809,2022,14006,11,"Noviembre",14.006
"10704","TUNGURAHUA","TISALEO",18,1809,2022,14006,12,"Diciembre",14.006
"10705","TUNGURAHUA","TISALEO",18,1809,2023,14103,1,"Enero",14.103
"10706","TUNGURAHUA","TISALEO",18,1809,2023,14103,2,"Febrero",14.103
"10707","TUNGURAHUA","TISALEO",18,1809,2023,14103,3,"Marzo",14.103
"10708","TUNGURAHUA","TISALEO",18,1809,2023,14103,4,"Abril",14.103
"10709","TUNGURAHUA","TISALEO",18,1809,2023,14103,5,"Mayo",14.103
"10710","TUNGURAHUA","TISALEO",18,1809,2023,14103,6,"Junio",14.103
"10711","TUNGURAHUA","TISALEO",18,1809,2023,14103,7,"Julio",14.103
"10712","TUNGURAHUA","TISALEO",18,1809,2023,14103,8,"Agosto",14.103
"10713","TUNGURAHUA","TISALEO",18,1809,2023,14103,9,"Septiembre",14.103
"10714","TUNGURAHUA","TISALEO",18,1809,2023,14103,10,"Octubre",14.103
"10715","TUNGURAHUA","TISALEO",18,1809,2023,14103,11,"Noviembre",14.103
"10716","TUNGURAHUA","TISALEO",18,1809,2023,14103,12,"Diciembre",14.103
"10717","TUNGURAHUA","TISALEO",18,1809,2024,14202,1,"Enero",14.202
"10718","TUNGURAHUA","TISALEO",18,1809,2024,14202,2,"Febrero",14.202
"10719","TUNGURAHUA","TISALEO",18,1809,2024,14202,3,"Marzo",14.202
"10720","TUNGURAHUA","TISALEO",18,1809,2024,14202,4,"Abril",14.202
"10721","TUNGURAHUA","TISALEO",18,1809,2024,14202,5,"Mayo",14.202
"10722","TUNGURAHUA","TISALEO",18,1809,2024,14202,6,"Junio",14.202
"10723","TUNGURAHUA","TISALEO",18,1809,2024,14202,7,"Julio",14.202
"10724","TUNGURAHUA","TISALEO",18,1809,2024,14202,8,"Agosto",14.202
"10725","TUNGURAHUA","TISALEO",18,1809,2024,14202,9,"Septiembre",14.202
"10726","TUNGURAHUA","TISALEO",18,1809,2024,14202,10,"Octubre",14.202
"10727","TUNGURAHUA","TISALEO",18,1809,2024,14202,11,"Noviembre",14.202
"10728","TUNGURAHUA","TISALEO",18,1809,2024,14202,12,"Diciembre",14.202
"10729","TUNGURAHUA","TISALEO",18,1809,2025,14303,1,"Enero",14.303
"10730","TUNGURAHUA","TISALEO",18,1809,2025,14303,2,"Febrero",14.303
"10731","TUNGURAHUA","TISALEO",18,1809,2025,14303,3,"Marzo",14.303
"10732","TUNGURAHUA","TISALEO",18,1809,2025,14303,4,"Abril",14.303
"10733","TUNGURAHUA","TISALEO",18,1809,2025,14303,5,"Mayo",14.303
"10734","TUNGURAHUA","TISALEO",18,1809,2025,14303,6,"Junio",14.303
"10735","TUNGURAHUA","TISALEO",18,1809,2025,14303,7,"Julio",14.303
"10736","TUNGURAHUA","TISALEO",18,1809,2025,14303,8,"Agosto",14.303
"10737","TUNGURAHUA","TISALEO",18,1809,2025,14303,9,"Septiembre",14.303
"10738","TUNGURAHUA","TISALEO",18,1809,2025,14303,10,"Octubre",14.303
"10739","TUNGURAHUA","TISALEO",18,1809,2025,14303,11,"Noviembre",14.303
"10740","TUNGURAHUA","TISALEO",18,1809,2025,14303,12,"Diciembre",14.303
"10741","GALAPAGOS","SAN CRISTOBAL",20,2001,2021,8640,1,"Enero",8.64
"10742","GALAPAGOS","SAN CRISTOBAL",20,2001,2021,8640,2,"Febrero",8.64
"10743","GALAPAGOS","SAN CRISTOBAL",20,2001,2021,8640,3,"Marzo",8.64
"10744","GALAPAGOS","SAN CRISTOBAL",20,2001,2021,8640,4,"Abril",8.64
"10745","GALAPAGOS","SAN CRISTOBAL",20,2001,2021,8640,5,"Mayo",8.64
"10746","GALAPAGOS","SAN CRISTOBAL",20,2001,2021,8640,6,"Junio",8.64
"10747","GALAPAGOS","SAN CRISTOBAL",20,2001,2021,8640,7,"Julio",8.64
"10748","GALAPAGOS","SAN CRISTOBAL",20,2001,2021,8640,8,"Agosto",8.64
"10749","GALAPAGOS","SAN CRISTOBAL",20,2001,2021,8640,9,"Septiembre",8.64
"10750","GALAPAGOS","SAN CRISTOBAL",20,2001,2021,8640,10,"Octubre",8.64
"10751","GALAPAGOS","SAN CRISTOBAL",20,2001,2021,8640,11,"Noviembre",8.64
"10752","GALAPAGOS","SAN CRISTOBAL",20,2001,2021,8640,12,"Diciembre",8.64
"10753","GALAPAGOS","SAN CRISTOBAL",20,2001,2022,8711,1,"Enero",8.711
"10754","GALAPAGOS","SAN CRISTOBAL",20,2001,2022,8711,2,"Febrero",8.711
"10755","GALAPAGOS","SAN CRISTOBAL",20,2001,2022,8711,3,"Marzo",8.711
"10756","GALAPAGOS","SAN CRISTOBAL",20,2001,2022,8711,4,"Abril",8.711
"10757","GALAPAGOS","SAN CRISTOBAL",20,2001,2022,8711,5,"Mayo",8.711
"10758","GALAPAGOS","SAN CRISTOBAL",20,2001,2022,8711,6,"Junio",8.711
"10759","GALAPAGOS","SAN CRISTOBAL",20,2001,2022,8711,7,"Julio",8.711
"10760","GALAPAGOS","SAN CRISTOBAL",20,2001,2022,8711,8,"Agosto",8.711
"10761","GALAPAGOS","SAN CRISTOBAL",20,2001,2022,8711,9,"Septiembre",8.711
"10762","GALAPAGOS","SAN CRISTOBAL",20,2001,2022,8711,10,"Octubre",8.711
"10763","GALAPAGOS","SAN CRISTOBAL",20,2001,2022,8711,11,"Noviembre",8.711
"10764","GALAPAGOS","SAN CRISTOBAL",20,2001,2022,8711,12,"Diciembre",8.711
"10765","GALAPAGOS","SAN CRISTOBAL",20,2001,2023,8791,1,"Enero",8.791
"10766","GALAPAGOS","SAN CRISTOBAL",20,2001,2023,8791,2,"Febrero",8.791
"10767","GALAPAGOS","SAN CRISTOBAL",20,2001,2023,8791,3,"Marzo",8.791
"10768","GALAPAGOS","SAN CRISTOBAL",20,2001,2023,8791,4,"Abril",8.791
"10769","GALAPAGOS","SAN CRISTOBAL",20,2001,2023,8791,5,"Mayo",8.791
"10770","GALAPAGOS","SAN CRISTOBAL",20,2001,2023,8791,6,"Junio",8.791
"10771","GALAPAGOS","SAN CRISTOBAL",20,2001,2023,8791,7,"Julio",8.791
"10772","GALAPAGOS","SAN CRISTOBAL",20,2001,2023,8791,8,"Agosto",8.791
"10773","GALAPAGOS","SAN CRISTOBAL",20,2001,2023,8791,9,"Septiembre",8.791
"10774","GALAPAGOS","SAN CRISTOBAL",20,2001,2023,8791,10,"Octubre",8.791
"10775","GALAPAGOS","SAN CRISTOBAL",20,2001,2023,8791,11,"Noviembre",8.791
"10776","GALAPAGOS","SAN CRISTOBAL",20,2001,2023,8791,12,"Diciembre",8.791
"10777","GALAPAGOS","SAN CRISTOBAL",20,2001,2024,8850,1,"Enero",8.85
"10778","GALAPAGOS","SAN CRISTOBAL",20,2001,2024,8850,2,"Febrero",8.85
"10779","GALAPAGOS","SAN CRISTOBAL",20,2001,2024,8850,3,"Marzo",8.85
"10780","GALAPAGOS","SAN CRISTOBAL",20,2001,2024,8850,4,"Abril",8.85
"10781","GALAPAGOS","SAN CRISTOBAL",20,2001,2024,8850,5,"Mayo",8.85
"10782","GALAPAGOS","SAN CRISTOBAL",20,2001,2024,8850,6,"Junio",8.85
"10783","GALAPAGOS","SAN CRISTOBAL",20,2001,2024,8850,7,"Julio",8.85
"10784","GALAPAGOS","SAN CRISTOBAL",20,2001,2024,8850,8,"Agosto",8.85
"10785","GALAPAGOS","SAN CRISTOBAL",20,2001,2024,8850,9,"Septiembre",8.85
"10786","GALAPAGOS","SAN CRISTOBAL",20,2001,2024,8850,10,"Octubre",8.85
"10787","GALAPAGOS","SAN CRISTOBAL",20,2001,2024,8850,11,"Noviembre",8.85
"10788","GALAPAGOS","SAN CRISTOBAL",20,2001,2024,8850,12,"Diciembre",8.85
"10789","GALAPAGOS","SAN CRISTOBAL",20,2001,2025,8883,1,"Enero",8.883
"10790","GALAPAGOS","SAN CRISTOBAL",20,2001,2025,8883,2,"Febrero",8.883
"10791","GALAPAGOS","SAN CRISTOBAL",20,2001,2025,8883,3,"Marzo",8.883
"10792","GALAPAGOS","SAN CRISTOBAL",20,2001,2025,8883,4,"Abril",8.883
"10793","GALAPAGOS","SAN CRISTOBAL",20,2001,2025,8883,5,"Mayo",8.883
"10794","GALAPAGOS","SAN CRISTOBAL",20,2001,2025,8883,6,"Junio",8.883
"10795","GALAPAGOS","SAN CRISTOBAL",20,2001,2025,8883,7,"Julio",8.883
"10796","GALAPAGOS","SAN CRISTOBAL",20,2001,2025,8883,8,"Agosto",8.883
"10797","GALAPAGOS","SAN CRISTOBAL",20,2001,2025,8883,9,"Septiembre",8.883
"10798","GALAPAGOS","SAN CRISTOBAL",20,2001,2025,8883,10,"Octubre",8.883
"10799","GALAPAGOS","SAN CRISTOBAL",20,2001,2025,8883,11,"Noviembre",8.883
"10800","GALAPAGOS","SAN CRISTOBAL",20,2001,2025,8883,12,"Diciembre",8.883
"10801","GALAPAGOS","ISABELA",20,2002,2021,3014,1,"Enero",3.014
"10802","GALAPAGOS","ISABELA",20,2002,2021,3014,2,"Febrero",3.014
"10803","GALAPAGOS","ISABELA",20,2002,2021,3014,3,"Marzo",3.014
"10804","GALAPAGOS","ISABELA",20,2002,2021,3014,4,"Abril",3.014
"10805","GALAPAGOS","ISABELA",20,2002,2021,3014,5,"Mayo",3.014
"10806","GALAPAGOS","ISABELA",20,2002,2021,3014,6,"Junio",3.014
"10807","GALAPAGOS","ISABELA",20,2002,2021,3014,7,"Julio",3.014
"10808","GALAPAGOS","ISABELA",20,2002,2021,3014,8,"Agosto",3.014
"10809","GALAPAGOS","ISABELA",20,2002,2021,3014,9,"Septiembre",3.014
"10810","GALAPAGOS","ISABELA",20,2002,2021,3014,10,"Octubre",3.014
"10811","GALAPAGOS","ISABELA",20,2002,2021,3014,11,"Noviembre",3.014
"10812","GALAPAGOS","ISABELA",20,2002,2021,3014,12,"Diciembre",3.014
"10813","GALAPAGOS","ISABELA",20,2002,2022,3079,1,"Enero",3.079
"10814","GALAPAGOS","ISABELA",20,2002,2022,3079,2,"Febrero",3.079
"10815","GALAPAGOS","ISABELA",20,2002,2022,3079,3,"Marzo",3.079
"10816","GALAPAGOS","ISABELA",20,2002,2022,3079,4,"Abril",3.079
"10817","GALAPAGOS","ISABELA",20,2002,2022,3079,5,"Mayo",3.079
"10818","GALAPAGOS","ISABELA",20,2002,2022,3079,6,"Junio",3.079
"10819","GALAPAGOS","ISABELA",20,2002,2022,3079,7,"Julio",3.079
"10820","GALAPAGOS","ISABELA",20,2002,2022,3079,8,"Agosto",3.079
"10821","GALAPAGOS","ISABELA",20,2002,2022,3079,9,"Septiembre",3.079
"10822","GALAPAGOS","ISABELA",20,2002,2022,3079,10,"Octubre",3.079
"10823","GALAPAGOS","ISABELA",20,2002,2022,3079,11,"Noviembre",3.079
"10824","GALAPAGOS","ISABELA",20,2002,2022,3079,12,"Diciembre",3.079
"10825","GALAPAGOS","ISABELA",20,2002,2023,3146,1,"Enero",3.146
"10826","GALAPAGOS","ISABELA",20,2002,2023,3146,2,"Febrero",3.146
"10827","GALAPAGOS","ISABELA",20,2002,2023,3146,3,"Marzo",3.146
"10828","GALAPAGOS","ISABELA",20,2002,2023,3146,4,"Abril",3.146
"10829","GALAPAGOS","ISABELA",20,2002,2023,3146,5,"Mayo",3.146
"10830","GALAPAGOS","ISABELA",20,2002,2023,3146,6,"Junio",3.146
"10831","GALAPAGOS","ISABELA",20,2002,2023,3146,7,"Julio",3.146
"10832","GALAPAGOS","ISABELA",20,2002,2023,3146,8,"Agosto",3.146
"10833","GALAPAGOS","ISABELA",20,2002,2023,3146,9,"Septiembre",3.146
"10834","GALAPAGOS","ISABELA",20,2002,2023,3146,10,"Octubre",3.146
"10835","GALAPAGOS","ISABELA",20,2002,2023,3146,11,"Noviembre",3.146
"10836","GALAPAGOS","ISABELA",20,2002,2023,3146,12,"Diciembre",3.146
"10837","GALAPAGOS","ISABELA",20,2002,2024,3205,1,"Enero",3.205
"10838","GALAPAGOS","ISABELA",20,2002,2024,3205,2,"Febrero",3.205
"10839","GALAPAGOS","ISABELA",20,2002,2024,3205,3,"Marzo",3.205
"10840","GALAPAGOS","ISABELA",20,2002,2024,3205,4,"Abril",3.205
"10841","GALAPAGOS","ISABELA",20,2002,2024,3205,5,"Mayo",3.205
"10842","GALAPAGOS","ISABELA",20,2002,2024,3205,6,"Junio",3.205
"10843","GALAPAGOS","ISABELA",20,2002,2024,3205,7,"Julio",3.205
"10844","GALAPAGOS","ISABELA",20,2002,2024,3205,8,"Agosto",3.205
"10845","GALAPAGOS","ISABELA",20,2002,2024,3205,9,"Septiembre",3.205
"10846","GALAPAGOS","ISABELA",20,2002,2024,3205,10,"Octubre",3.205
"10847","GALAPAGOS","ISABELA",20,2002,2024,3205,11,"Noviembre",3.205
"10848","GALAPAGOS","ISABELA",20,2002,2024,3205,12,"Diciembre",3.205
"10849","GALAPAGOS","ISABELA",20,2002,2025,3253,1,"Enero",3.253
"10850","GALAPAGOS","ISABELA",20,2002,2025,3253,2,"Febrero",3.253
"10851","GALAPAGOS","ISABELA",20,2002,2025,3253,3,"Marzo",3.253
"10852","GALAPAGOS","ISABELA",20,2002,2025,3253,4,"Abril",3.253
"10853","GALAPAGOS","ISABELA",20,2002,2025,3253,5,"Mayo",3.253
"10854","GALAPAGOS","ISABELA",20,2002,2025,3253,6,"Junio",3.253
"10855","GALAPAGOS","ISABELA",20,2002,2025,3253,7,"Julio",3.253
"10856","GALAPAGOS","ISABELA",20,2002,2025,3253,8,"Agosto",3.253
"10857","GALAPAGOS","ISABELA",20,2002,2025,3253,9,"Septiembre",3.253
"10858","GALAPAGOS","ISABELA",20,2002,2025,3253,10,"Octubre",3.253
"10859","GALAPAGOS","ISABELA",20,2002,2025,3253,11,"Noviembre",3.253
"10860","GALAPAGOS","ISABELA",20,2002,2025,3253,12,"Diciembre",3.253
"10861","GALAPAGOS","SANTA CRUZ",20,2003,2021,17494,1,"Enero",17.494
"10862","GALAPAGOS","SANTA CRUZ",20,2003,2021,17494,2,"Febrero",17.494
"10863","GALAPAGOS","SANTA CRUZ",20,2003,2021,17494,3,"Marzo",17.494
"10864","GALAPAGOS","SANTA CRUZ",20,2003,2021,17494,4,"Abril",17.494
"10865","GALAPAGOS","SANTA CRUZ",20,2003,2021,17494,5,"Mayo",17.494
"10866","GALAPAGOS","SANTA CRUZ",20,2003,2021,17494,6,"Junio",17.494
"10867","GALAPAGOS","SANTA CRUZ",20,2003,2021,17494,7,"Julio",17.494
"10868","GALAPAGOS","SANTA CRUZ",20,2003,2021,17494,8,"Agosto",17.494
"10869","GALAPAGOS","SANTA CRUZ",20,2003,2021,17494,9,"Septiembre",17.494
"10870","GALAPAGOS","SANTA CRUZ",20,2003,2021,17494,10,"Octubre",17.494
"10871","GALAPAGOS","SANTA CRUZ",20,2003,2021,17494,11,"Noviembre",17.494
"10872","GALAPAGOS","SANTA CRUZ",20,2003,2021,17494,12,"Diciembre",17.494
"10873","GALAPAGOS","SANTA CRUZ",20,2003,2022,17673,1,"Enero",17.673
"10874","GALAPAGOS","SANTA CRUZ",20,2003,2022,17673,2,"Febrero",17.673
"10875","GALAPAGOS","SANTA CRUZ",20,2003,2022,17673,3,"Marzo",17.673
"10876","GALAPAGOS","SANTA CRUZ",20,2003,2022,17673,4,"Abril",17.673
"10877","GALAPAGOS","SANTA CRUZ",20,2003,2022,17673,5,"Mayo",17.673
"10878","GALAPAGOS","SANTA CRUZ",20,2003,2022,17673,6,"Junio",17.673
"10879","GALAPAGOS","SANTA CRUZ",20,2003,2022,17673,7,"Julio",17.673
"10880","GALAPAGOS","SANTA CRUZ",20,2003,2022,17673,8,"Agosto",17.673
"10881","GALAPAGOS","SANTA CRUZ",20,2003,2022,17673,9,"Septiembre",17.673
"10882","GALAPAGOS","SANTA CRUZ",20,2003,2022,17673,10,"Octubre",17.673
"10883","GALAPAGOS","SANTA CRUZ",20,2003,2022,17673,11,"Noviembre",17.673
"10884","GALAPAGOS","SANTA CRUZ",20,2003,2022,17673,12,"Diciembre",17.673
"10885","GALAPAGOS","SANTA CRUZ",20,2003,2023,17871,1,"Enero",17.871
"10886","GALAPAGOS","SANTA CRUZ",20,2003,2023,17871,2,"Febrero",17.871
"10887","GALAPAGOS","SANTA CRUZ",20,2003,2023,17871,3,"Marzo",17.871
"10888","GALAPAGOS","SANTA CRUZ",20,2003,2023,17871,4,"Abril",17.871
"10889","GALAPAGOS","SANTA CRUZ",20,2003,2023,17871,5,"Mayo",17.871
"10890","GALAPAGOS","SANTA CRUZ",20,2003,2023,17871,6,"Junio",17.871
"10891","GALAPAGOS","SANTA CRUZ",20,2003,2023,17871,7,"Julio",17.871
"10892","GALAPAGOS","SANTA CRUZ",20,2003,2023,17871,8,"Agosto",17.871
"10893","GALAPAGOS","SANTA CRUZ",20,2003,2023,17871,9,"Septiembre",17.871
"10894","GALAPAGOS","SANTA CRUZ",20,2003,2023,17871,10,"Octubre",17.871
"10895","GALAPAGOS","SANTA CRUZ",20,2003,2023,17871,11,"Noviembre",17.871
"10896","GALAPAGOS","SANTA CRUZ",20,2003,2023,17871,12,"Diciembre",17.871
"10897","GALAPAGOS","SANTA CRUZ",20,2003,2024,18027,1,"Enero",18.027
"10898","GALAPAGOS","SANTA CRUZ",20,2003,2024,18027,2,"Febrero",18.027
"10899","GALAPAGOS","SANTA CRUZ",20,2003,2024,18027,3,"Marzo",18.027
"10900","GALAPAGOS","SANTA CRUZ",20,2003,2024,18027,4,"Abril",18.027
"10901","GALAPAGOS","SANTA CRUZ",20,2003,2024,18027,5,"Mayo",18.027
"10902","GALAPAGOS","SANTA CRUZ",20,2003,2024,18027,6,"Junio",18.027
"10903","GALAPAGOS","SANTA CRUZ",20,2003,2024,18027,7,"Julio",18.027
"10904","GALAPAGOS","SANTA CRUZ",20,2003,2024,18027,8,"Agosto",18.027
"10905","GALAPAGOS","SANTA CRUZ",20,2003,2024,18027,9,"Septiembre",18.027
"10906","GALAPAGOS","SANTA CRUZ",20,2003,2024,18027,10,"Octubre",18.027
"10907","GALAPAGOS","SANTA CRUZ",20,2003,2024,18027,11,"Noviembre",18.027
"10908","GALAPAGOS","SANTA CRUZ",20,2003,2024,18027,12,"Diciembre",18.027
"10909","GALAPAGOS","SANTA CRUZ",20,2003,2025,18129,1,"Enero",18.129
"10910","GALAPAGOS","SANTA CRUZ",20,2003,2025,18129,2,"Febrero",18.129
"10911","GALAPAGOS","SANTA CRUZ",20,2003,2025,18129,3,"Marzo",18.129
"10912","GALAPAGOS","SANTA CRUZ",20,2003,2025,18129,4,"Abril",18.129
"10913","GALAPAGOS","SANTA CRUZ",20,2003,2025,18129,5,"Mayo",18.129
"10914","GALAPAGOS","SANTA CRUZ",20,2003,2025,18129,6,"Junio",18.129
"10915","GALAPAGOS","SANTA CRUZ",20,2003,2025,18129,7,"Julio",18.129
"10916","GALAPAGOS","SANTA CRUZ",20,2003,2025,18129,8,"Agosto",18.129
"10917","GALAPAGOS","SANTA CRUZ",20,2003,2025,18129,9,"Septiembre",18.129
"10918","GALAPAGOS","SANTA CRUZ",20,2003,2025,18129,10,"Octubre",18.129
"10919","GALAPAGOS","SANTA CRUZ",20,2003,2025,18129,11,"Noviembre",18.129
"10920","GALAPAGOS","SANTA CRUZ",20,2003,2025,18129,12,"Diciembre",18.129
"10921","SUCUMBIOS","LAGO AGRIO",21,2101,2021,110082,1,"Enero",110.082
"10922","SUCUMBIOS","LAGO AGRIO",21,2101,2021,110082,2,"Febrero",110.082
"10923","SUCUMBIOS","LAGO AGRIO",21,2101,2021,110082,3,"Marzo",110.082
"10924","SUCUMBIOS","LAGO AGRIO",21,2101,2021,110082,4,"Abril",110.082
"10925","SUCUMBIOS","LAGO AGRIO",21,2101,2021,110082,5,"Mayo",110.082
"10926","SUCUMBIOS","LAGO AGRIO",21,2101,2021,110082,6,"Junio",110.082
"10927","SUCUMBIOS","LAGO AGRIO",21,2101,2021,110082,7,"Julio",110.082
"10928","SUCUMBIOS","LAGO AGRIO",21,2101,2021,110082,8,"Agosto",110.082
"10929","SUCUMBIOS","LAGO AGRIO",21,2101,2021,110082,9,"Septiembre",110.082
"10930","SUCUMBIOS","LAGO AGRIO",21,2101,2021,110082,10,"Octubre",110.082
"10931","SUCUMBIOS","LAGO AGRIO",21,2101,2021,110082,11,"Noviembre",110.082
"10932","SUCUMBIOS","LAGO AGRIO",21,2101,2021,110082,12,"Diciembre",110.082
"10933","SUCUMBIOS","LAGO AGRIO",21,2101,2022,109746,1,"Enero",109.746
"10934","SUCUMBIOS","LAGO AGRIO",21,2101,2022,109746,2,"Febrero",109.746
"10935","SUCUMBIOS","LAGO AGRIO",21,2101,2022,109746,3,"Marzo",109.746
"10936","SUCUMBIOS","LAGO AGRIO",21,2101,2022,109746,4,"Abril",109.746
"10937","SUCUMBIOS","LAGO AGRIO",21,2101,2022,109746,5,"Mayo",109.746
"10938","SUCUMBIOS","LAGO AGRIO",21,2101,2022,109746,6,"Junio",109.746
"10939","SUCUMBIOS","LAGO AGRIO",21,2101,2022,109746,7,"Julio",109.746
"10940","SUCUMBIOS","LAGO AGRIO",21,2101,2022,109746,8,"Agosto",109.746
"10941","SUCUMBIOS","LAGO AGRIO",21,2101,2022,109746,9,"Septiembre",109.746
"10942","SUCUMBIOS","LAGO AGRIO",21,2101,2022,109746,10,"Octubre",109.746
"10943","SUCUMBIOS","LAGO AGRIO",21,2101,2022,109746,11,"Noviembre",109.746
"10944","SUCUMBIOS","LAGO AGRIO",21,2101,2022,109746,12,"Diciembre",109.746
"10945","SUCUMBIOS","LAGO AGRIO",21,2101,2023,109211,1,"Enero",109.211
"10946","SUCUMBIOS","LAGO AGRIO",21,2101,2023,109211,2,"Febrero",109.211
"10947","SUCUMBIOS","LAGO AGRIO",21,2101,2023,109211,3,"Marzo",109.211
"10948","SUCUMBIOS","LAGO AGRIO",21,2101,2023,109211,4,"Abril",109.211
"10949","SUCUMBIOS","LAGO AGRIO",21,2101,2023,109211,5,"Mayo",109.211
"10950","SUCUMBIOS","LAGO AGRIO",21,2101,2023,109211,6,"Junio",109.211
"10951","SUCUMBIOS","LAGO AGRIO",21,2101,2023,109211,7,"Julio",109.211
"10952","SUCUMBIOS","LAGO AGRIO",21,2101,2023,109211,8,"Agosto",109.211
"10953","SUCUMBIOS","LAGO AGRIO",21,2101,2023,109211,9,"Septiembre",109.211
"10954","SUCUMBIOS","LAGO AGRIO",21,2101,2023,109211,10,"Octubre",109.211
"10955","SUCUMBIOS","LAGO AGRIO",21,2101,2023,109211,11,"Noviembre",109.211
"10956","SUCUMBIOS","LAGO AGRIO",21,2101,2023,109211,12,"Diciembre",109.211
"10957","SUCUMBIOS","LAGO AGRIO",21,2101,2024,108536,1,"Enero",108.536
"10958","SUCUMBIOS","LAGO AGRIO",21,2101,2024,108536,2,"Febrero",108.536
"10959","SUCUMBIOS","LAGO AGRIO",21,2101,2024,108536,3,"Marzo",108.536
"10960","SUCUMBIOS","LAGO AGRIO",21,2101,2024,108536,4,"Abril",108.536
"10961","SUCUMBIOS","LAGO AGRIO",21,2101,2024,108536,5,"Mayo",108.536
"10962","SUCUMBIOS","LAGO AGRIO",21,2101,2024,108536,6,"Junio",108.536
"10963","SUCUMBIOS","LAGO AGRIO",21,2101,2024,108536,7,"Julio",108.536
"10964","SUCUMBIOS","LAGO AGRIO",21,2101,2024,108536,8,"Agosto",108.536
"10965","SUCUMBIOS","LAGO AGRIO",21,2101,2024,108536,9,"Septiembre",108.536
"10966","SUCUMBIOS","LAGO AGRIO",21,2101,2024,108536,10,"Octubre",108.536
"10967","SUCUMBIOS","LAGO AGRIO",21,2101,2024,108536,11,"Noviembre",108.536
"10968","SUCUMBIOS","LAGO AGRIO",21,2101,2024,108536,12,"Diciembre",108.536
"10969","SUCUMBIOS","LAGO AGRIO",21,2101,2025,107841,1,"Enero",107.841
"10970","SUCUMBIOS","LAGO AGRIO",21,2101,2025,107841,2,"Febrero",107.841
"10971","SUCUMBIOS","LAGO AGRIO",21,2101,2025,107841,3,"Marzo",107.841
"10972","SUCUMBIOS","LAGO AGRIO",21,2101,2025,107841,4,"Abril",107.841
"10973","SUCUMBIOS","LAGO AGRIO",21,2101,2025,107841,5,"Mayo",107.841
"10974","SUCUMBIOS","LAGO AGRIO",21,2101,2025,107841,6,"Junio",107.841
"10975","SUCUMBIOS","LAGO AGRIO",21,2101,2025,107841,7,"Julio",107.841
"10976","SUCUMBIOS","LAGO AGRIO",21,2101,2025,107841,8,"Agosto",107.841
"10977","SUCUMBIOS","LAGO AGRIO",21,2101,2025,107841,9,"Septiembre",107.841
"10978","SUCUMBIOS","LAGO AGRIO",21,2101,2025,107841,10,"Octubre",107.841
"10979","SUCUMBIOS","LAGO AGRIO",21,2101,2025,107841,11,"Noviembre",107.841
"10980","SUCUMBIOS","LAGO AGRIO",21,2101,2025,107841,12,"Diciembre",107.841
"10981","SUCUMBIOS","GONZALO PIZARRO",21,2102,2021,10692,1,"Enero",10.692
"10982","SUCUMBIOS","GONZALO PIZARRO",21,2102,2021,10692,2,"Febrero",10.692
"10983","SUCUMBIOS","GONZALO PIZARRO",21,2102,2021,10692,3,"Marzo",10.692
"10984","SUCUMBIOS","GONZALO PIZARRO",21,2102,2021,10692,4,"Abril",10.692
"10985","SUCUMBIOS","GONZALO PIZARRO",21,2102,2021,10692,5,"Mayo",10.692
"10986","SUCUMBIOS","GONZALO PIZARRO",21,2102,2021,10692,6,"Junio",10.692
"10987","SUCUMBIOS","GONZALO PIZARRO",21,2102,2021,10692,7,"Julio",10.692
"10988","SUCUMBIOS","GONZALO PIZARRO",21,2102,2021,10692,8,"Agosto",10.692
"10989","SUCUMBIOS","GONZALO PIZARRO",21,2102,2021,10692,9,"Septiembre",10.692
"10990","SUCUMBIOS","GONZALO PIZARRO",21,2102,2021,10692,10,"Octubre",10.692
